
 num     #instances         #bytes  class name
5599:             1             24  org.jetbrains.plugins.scala.config.ScalaAttachSourcesNotificationProvider
5600:             1             24  org.apache.xerces.impl.Constants$ArrayEnumeration
5601:             1             24  com.intellij.ide.actions.CustomizeUIAction
5602:             1             24  com.intellij.ide.actions.TabListAction
5603:             1             24  gnu.trove.THashMap$ValueView
5604:             1             24  com.intellij.openapi.editor.actions.ToggleShowLineNumbersAction
5605:             1             24  [Lcom.intellij.codeInsight.runner.JavaMainMethodProvider;
5606:             1             24  org.jetbrains.plugins.groovy.lang.psi.stubs.elements.GrStubFileElementType
5607:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScTypeParamClauseElementType
5608:             1             24  com.intellij.notification.EventLogConsole$1
5609:             1             24  org.jetbrains.plugins.groovy.dsl.GroovyDslFileIndex
5610:             1             24  java.lang.Double
5611:             1             24  com.intellij.history.core.LocalHistoryFacade
5612:             1             24  com.intellij.codeInsight.daemon.impl.DaemonListeners$9
5613:             1             24  com.intellij.codeInsight.daemon.impl.EditorTracker$2
5614:             1             24  [Lcom.intellij.util.concurrency.QueueProcessor$ThreadToUse;
5615:             1             24  com.intellij.openapi.vcs.changes.conflicts.ChangelistConflictTracker$Options
5616:             1             24  com.intellij.tools.ToolManager
5617:             1             24  sun.launcher.LauncherHelper
5618:             1             24  com.intellij.ide.actions.CopyElementAction
5619:             1             24  com.intellij.openapi.editor.colors.impl.BundledColorSchemeEP
5620:             1             24  [Lorg.jetbrains.plugins.groovy.mvc.MvcFramework;
5621:             1             24  com.intellij.compiler.actions.CompileDirtyAction
5622:             1             24  [Lcom.intellij.codeInsight.daemon.impl.HighlightRangeExtension;
5623:             1             24  org.apache.velocity.runtime.log.HoldingLogChute
5624:             1             24  [Lcom.intellij.codeInspection.XmlSuppressionProvider;
5625:             1             24  com.intellij.tasks.actions.GotoTaskAction
5626:             1             24  com.intellij.psi.xml.XmlTextElementType
5627:             1             24  com.theoryinpractice.testng.configuration.TestNGConfigurationType$1
5628:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Byte$
5629:             1             24  [Lcom.intellij.openapi.vcs.changes.ui.ChangesViewContentEP;
5630:             1             24  com.intellij.debugger.ui.JavaDebuggerSupport$JavaBreakpointPanelProvider$1
5631:             1             24  git4idea.roots.GitRootScanner
5632:             1             24  sun.misc.PerformanceLogger$TimeData
5633:             1             24  org.jetbrains.idea.maven.project.actions.OpenOrCreateProfilesXmlAction
5634:             1             24  [Lcom.intellij.openapi.editor.colors.impl.BundledColorSchemeEP;
5635:             1             24  com.intellij.find.actions.ReplaceInPathAction
5636:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$23
5637:             1             24  [Lgit4idea.config.GitVcsApplicationSettings$SshExecutable;
5638:             1             24  javax.swing.border.EtchedBorder
5639:             1             24  com.intellij.debugger.actions.PopFrameAction
5640:             1             24  com.intellij.ui.AutoScrollToSourceHandler$1
5641:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScTypeAliasDeclarationElementType
5642:             1             24  com.intellij.ui.ListExpandableItemsHandler$3
5643:             1             24  com.intellij.ide.actions.CloseAllEditorsAction
5644:             1             24  com.intellij.openapi.file.exclude.ui.MarkAsPlainTextAction
5645:             1             24  java.util.concurrent.TimeUnit$6
5646:             1             24  com.intellij.openapi.editor.actions.ToggleShowIndentLinesAction
5647:             1             24  [Lcom.intellij.execution.configurations.ConfigurationFactory;
5648:             1             24  [Lorg.intellij.lang.xpath.context.functions.XPathFunctionProvider;
5649:             1             24  com.intellij.ide.actions.TabsPlacementAction$Top
5650:             1             24  com.intellij.compiler.server.BuildManager$ProjectWatcher$3
5651:             1             24  com.intellij.ide.PsiCopyPasteManager
5652:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScStubFileElementType
5653:             1             24  [Lcom.intellij.ide.FileIconPatcher;
5654:             1             24  com.intellij.debugger.settings.RendererConfiguration
5655:             1             24  com.intellij.util.xml.XmlName
5656:             1             24  com.intellij.debugger.ui.HotSwapUIImpl
5657:             1             24  com.intellij.notification.EventLogConsole$2
5658:             1             24  com.intellij.openapi.wm.impl.status.IdeStatusBarImpl$MultipleTextValuesPresentationWrapper$1
5659:             1             24  com.intellij.ui.switcher.QuickAccessSettings
5660:             1             24  com.intellij.tasks.impl.TaskProjectConfiguration
5661:             1             24  com.intellij.ide.actionMacro.actions.PlaybackLastMacroAction
5662:             1             24  org.jetbrains.idea.maven.navigator.MavenProjectsNavigatorPanel$2
5663:             1             24  com.intellij.ide.actions.NextSplitAction
5664:             1             24  org.jetbrains.plugins.scala.codeInspection.etaExpansion.ConvertibleToMethodValueInspection$
5665:             1             24  com.intellij.ide.projectView.impl.NamedLibraryUrl
5666:             1             24  com.intellij.lang.ant.config.actions.RunTargetAction
5667:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Short$
5668:             1             24  com.intellij.platform.templates.SaveProjectAsTemplateAction
5669:             1             24  org.jetbrains.plugins.scala.lang.psi.stubs.elements.ScClassParentsElementType
5670:             1             24  com.intellij.util.xml.impl.DomManagerImpl$2$1
5671:             1             24  com.intellij.codeInsight.daemon.impl.FileStatusMap$FileStatus
5672:             1             24  com.intellij.openapi.actionSystem.impl.ActionManagerImpl$MyTimer$1
5673:             1             24  org.jetbrains.plugins.scala.worksheet.actions.RunWorksheetAction
5674:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Conformance$
5675:             1             24  git4idea.history.NewGitUsersComponent
5676:             1             24  com.intellij.ui.AutoScrollToSourceHandler$2
5677:             1             24  com.intellij.openapi.externalSystem.service.execution.AbstractExternalSystemTaskConfigurationType$2
5678:             1             24  com.intellij.ide.actions.TabsPlacementAction$Bottom
5679:             1             24  com.intellij.openapi.vcs.changes.actions.ShowDiffAction
5680:             1             24  org.jetbrains.plugins.groovy.lang.psi.stubs.elements.GrPackageDefinitionElementType
5681:             1             24  java.awt.VKCollection
5682:             1             24  com.intellij.openapi.vcs.changes.ChangeListManagerImpl$11
5683:             1             24  org.jetbrains.plugins.groovy.lang.parser.GroovyElementTypes$24
5684:             1             24  com.intellij.ui.ListExpandableItemsHandler$4
5685:             1             24  com.intellij.ide.navigationToolbar.NavBarListener
5686:             1             24  [Lcom.intellij.conversion.ConverterProvider;
5687:             1             24  [Lcom.intellij.featureStatistics.ProductivityFeaturesProvider;
5688:             1             24  [Lcom.intellij.codeInsight.daemon.impl.SeveritiesProvider;
5689:             1             24  java.util.Collections$EmptyMap
5690:             1             24  com.intellij.ide.actions.CreateDesktopEntryAction
5691:             1             24  java.util.regex.Pattern$Neg
5692:             1             24  com.intellij.psi.PsiReferenceService$Hints
5693:             1             24  com.intellij.psi.xml.XmlElementType$1
5694:             1             24  com.intellij.openapi.wm.impl.status.IdeStatusBarImpl$3
5695:             1             24  [Lgit4idea.config.GitVcsSettings$UpdateChangesPolicy;
5696:             1             24  java.net.Proxy
5697:             1             24  com.intellij.ide.actions.ShowSettingsAction
5698:             1             24  com.intellij.ide.actions.CloneElementAction
5699:             1             24  org.jetbrains.plugins.scala.lang.psi.types.Float$
5700:             1             24  com.intellij.util.containers.ConcurrentMultiMap
5701:             1             24  org.jetbrains.plugins.groovy.actions.generate.missing.GroovyGeneratePropertyMissingHandler
5702:             1             24  org.jetbrains.plugins.scala.components.WorksheetProjectComponent
5703:             1             24  com.intellij.openapi.editor.actions.ToggleShowImportPopupsAction
5704:             1             24  org.jetbrains.idea.svn.actions.ShareProjectAction
5705:             1             24  com.sun.imageio.spi.FileImageInputStreamSpi
5706:             1             24  org.jetbrains.idea.svn.actions.ResolveAction
5707:             1             24  [Lsun.launcher.LauncherHelper;
5708:             1             24  com.intellij.ide.actions.TabsPlacementAction$Left
5709:             1             24  com.intellij.util.containers.MultiMap$EmptyMap
5710:             1             24  com.intellij.ui.AutoScrollToSourceHandler$3
5711:             1             24  java.util.concurrent.TimeUnit$7
5712:             1             24  com.intellij.debugger.settings.NodeRendererSettings$MapEntryLabelRenderer
5713:             1             24  com.intellij.openapi.vcs.changes.committed.CommittedChangesCache$2
